node_idx,Airport_ID,Src_cap,Des_cap,Name,City,Country,IATA,Latitude,Longitude
17,2935.0,1043.0,1043.0,Chita-Kadala Airport,Chita,Russia,HTA,52.026299,113.306
18,2937.0,3318.0,3294.0,Irkutsk Airport,Irkutsk,Russia,IKT,52.268001556396,104.38899993896
19,2925.0,873.5,873.5,Mirny Airport,Mirnyj,Russia,MJZ,62.53469848632813,114.03900146484376
20,9026.0,200.0,200.0,Lensk Airport,Lensk,Russia,ULK,60.7206001282,114.82599639899999
21,2923.0,3603.166666666667,3603.166666666667,Yakutsk Airport,Yakutsk,Russia,YKS,62.093299865722656,129.77099609375
22,2786.0,162.0,162.0,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,-13.154800415039062,-74.20439910888672
23,2812.0,1280.0,1267.0,Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,-13.535699844400003,-71.9387969971
24,6067.0,120.0,120.0,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,-9.878809928894043,-76.20480346679688
25,2801.0,851.0,838.0,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,-3.7847399711608887,-73.30879974365234
26,2789.0,21455.5,21475.5,Jorge Chávez International Airport,Lima,Peru,LIM,-12.0219,-77.114305
27,2781.0,686.0,686.0,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,-8.37794017791748,-74.57430267333984
28,2808.0,360.0,360.0,Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,-12.613599777200001,-69.2285995483
29,2806.0,660.0,660.0,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,-6.508739948272705,-76.37319946289062
30,253.0,9788.0,9955.0,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,5.261390209197998,-3.9262900352478023
31,248.0,8202.0,8044.5,Kotoka International Airport,Accra,Ghana,ACC,5.605189800262451,-0.16678600013256073
32,1044.0,4328.0,4295.5,Senou Airport,Bamako,Mali,BKO,12.533499717712402,-7.949940204620361
33,247.0,140.0,140.0,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,11.160099983215332,-4.33096981048584
34,245.0,5608.5,5407.5,Cadjehoun Airport,Cotonou,Benin,COO,6.357230186462402,2.384350061416626
35,1084.0,12852.5,12661.5,Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,14.739700317382812,-17.49020004272461
36,298.0,3013.0,3107.0,Lomé-Tokoin Airport,Lome,Togo,LFW,6.165609836578369,1.2545100450515747
37,280.0,3351.5,3383.0,Diori Hamani International Airport,Niamey,Niger,NIM,13.481499671936035,2.1836099624633794
38,246.0,6530.5,6607.0,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,12.35319995880127,-1.5124200582504272
39,2709.0,21355.266666666666,21534.6,El Dorado International Airport,Bogota,Colombia,BOG,4.70159,-74.1469
40,2715.0,3665.35,3246.85,Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,3.54322,-76.3816
41,2673.0,6696.499999999999,6944.166666666666,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,-2.15741991997,-79.88359832760001
42,2670.0,292.0,292.0,Francisco De Orellana Airport,Coca,Ecuador,OCC,-0.4628860056400299,-76.98680114746094
43,6045.0,535.0,535.0,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,-0.910206,-89.617401
44,2688.0,6261.5,6256.0,Mariscal Sucre International Airport,Quito,Ecuador,UIO,-0.129166666667,-78.3575
45,1506.0,3608.5,3585.0,Brindisi – Salento Airport,Brindisi,Italy,BDS,40.6576,17.947001
46,1264.0,8166.5,8166.5,Bordeaux-Mérignac Airport,Bordeaux,France,BOD,44.8283004761,-0.7155560255050001
47,490.0,14671.0,14725.0,Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909
48,1665.0,23727.0,23300.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041
49,1197.0,15782.5,16555.5,Larnaca International Airport,Larnaca,Cyprus,LCA,34.875099182128906,33.62490081787109
50,1054.0,24461.833333333332,24486.333333333332,Gran Canaria Airport,Gran Canaria,Spain,LPA,27.931900024414066,-15.38659954071045
51,4197.0,866.0,866.0,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,25.557100295999998,34.5836982727
52,1056.0,28429.166666666668,28478.666666666664,Tenerife South Airport,Tenerife,Spain,TFS,28.044500351,-16.5725002289
53,1678.0,43390.31666666667,43489.15000000001,Zürich Airport,Zurich,Switzerland,ZRH,47.464698999999996,8.54917
54,730.0,136.0,136.0,Arvidsjaur Airport,Arvidsjaur,Sweden,AJR,65.59030151367189,19.28190040588379
55,737.0,31530.32500000001,31582.408333333347,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,59.651901245116996,17.918600082397
56,715.0,272.0,272.0,Gällivare Airport,Gallivare,Sweden,GEV,67.13240051269531,20.814599990844727
57,709.0,327.0,237.5,Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664
58,5599.0,74.0,74.0,Hemavan Airport,Hemavan,Sweden,HMV,65.80609893798828,15.082799911499025
59,688.0,105.0,105.0,Jönköping Airport,Joenkoeping,Sweden,JKG,57.75759887695313,14.068699836730955
60,435.0,185.0,185.0,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,63.721199035645,23.143100738525
61,718.0,272.0,272.0,Kramfors Sollefteå Airport,Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254
62,5595.0,226.0,226.0,Karlstad Airport,Karlstad,Sweden,KSD,59.444698333699996,13.337400436400001
63,719.0,272.0,272.0,Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793
64,442.0,222.0,222.0,Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421
65,722.0,74.0,74.0,Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164
66,644.0,27140.083333333336,27707.41666666667,Oslo Gardermoen Airport,Oslo,Norway,OSL,60.193901062011996,11.100399971008
67,448.0,111.0,111.0,Pori Airport,Pori,Finland,POR,61.461700439453004,21.799999237061
68,460.0,721.0,721.0,Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675
69,664.0,5496.0,5496.0,"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235
70,746.0,596.5,596.5,Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993
71,729.0,148.0,148.0,Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172
72,711.0,470.0,507.0,Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.929100036621094,14.727999687194824
73,3531.0,183.5,143.5,Kodiak Airport,Kodiak,United States,ADQ,57.75,-152.4940033
74,7162.0,8.0,8.0,Larsen Bay Airport,Larsen Bay,United States,KLN,57.535099029499996,-153.977996826
75,6019.0,140.0,140.0,Basco Airport,Basco,Philippines,BSO,20.4513,121.980003
76,4200.0,574.0,574.0,Bancasi Airport,Butuan,Philippines,BXU,8.9515,125.4788
77,2399.0,437.0,437.0,Awang Airport,Cotabato,Philippines,CBO,7.165239810943604,124.20999908447266
78,2400.0,825.0,825.0,Cagayan De Oro Airport,Ladag,Philippines,,8.41562,124.611
79,6024.0,140.0,140.0,Catarman National Airport,Catarman,Philippines,CRM,12.502400398254395,124.63600158691406
80,2425.0,498.0,498.0,Sibulan Airport,Dumaguete,Philippines,DGT,9.3337097168,123.30000305200001
81,8076.0,9759.333333333332,9003.333333333332,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,24.896356,55.161389
82,2402.0,867.0,867.0,General Santos International Airport,Romblon,Philippines,GES,6.058000087740001,125.096000671
83,2430.0,2653.0,2653.0,Kalibo International Airport,Kalibo,Philippines,KLO,11.679400444,122.375999451
84,4203.0,511.0,511.0,Legazpi City International Airport,Legazpi,Philippines,LGP,13.1575,123.735
85,2397.0,35650.91666666667,35650.91666666667,Ninoy Aquino International Airport,Manila,Philippines,MNL,14.5086,121.019997
86,2426.0,248.0,248.0,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,11.9245,121.954002
87,4204.0,524.0,524.0,Labo Airport,Ozamis,Philippines,OZC,8.178509712219237,123.84200286865234
88,2433.0,1196.0,1196.0,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,9.742119789123537,118.75900268554688
89,6026.0,450.0,450.0,Roxas Airport,Roxas City,Philippines,RXS,11.597700119018555,122.7519989013672
90,6016.0,214.0,214.0,Surigao Airport,Sangley Point,Philippines,SUG,9.755838325629998,125.480947495
91,6021.0,264.0,264.0,Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.73315048200001
92,2404.0,728.0,728.0,Zamboanga International Airport,Zamboanga,Philippines,ZAM,6.922420024871826,122.05999755859376
93,7376.0,222.0,222.0,Araguaína Airport,Araguaina,Brazil,AUX,-7.227869999999999,-48.240501
94,7373.0,208.0,208.0,Barreiras Airport,Barreiras,Brazil,BRA,-12.078900337219238,-45.00899887084961
95,2531.0,13794.333333333334,13907.333333333334,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,-15.86916732788086,-47.92083358764648
96,2535.0,148.0,148.0,Cascavel Airport,Cascavel,Brazil,CAC,-25.0002994537,-53.5008010864
97,2548.0,3484.5,3510.5,Marechal Rondon Airport,Cuiaba,Brazil,CGB,-15.6528997421,-56.1166992188
98,2538.0,2160.833333333333,2160.833333333333,Campo Grande Airport,Campo Grande,Brazil,CGR,-20.468700408900002,-54.6725006104
99,7380.0,74.0,74.0,Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
100,2560.0,18785.5,18495.5,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,-22.809999465900002,-43.2505569458
101,2564.0,38414.833333333336,38628.833333333336,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,-23.435556411743164,-46.47305679321289
102,2562.0,1992.5,1929.5,Santa Genoveva Airport,Goiania,Brazil,GYN,-16.631999969482422,-49.22069931030274
103,7367.0,118.0,118.0,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.885000228881836,-55.58610916137695
104,2528.0,772.0,722.0,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,-19.851200103759766,-43.950599670410156
105,4214.0,550.5,550.5,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,-10.2915000916,-48.3569984436
106,2613.0,802.6666666666667,802.6666666666667,Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,-21.136388778686523,-47.77666854858398
107,2619.0,622.6666666666667,622.0,Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,-20.8166007996,-49.40650177
108,2621.0,8128.666666666667,8120.166666666667,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,-12.9086112976,-38.3224983215
109,2635.0,148.0,148.0,Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,-19.764722824097,-47.966110229491996
110,2633.0,1150.6666666666667,1150.6666666666667,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,-18.883612,-48.225277
111,6039.0,252.0,252.0,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445
112,5726.0,0.0,0.0,Southeast Iowa Regional Airport,Burlington,United States,BRL,40.783199310302734,-91.12550354003906
113,4042.0,0.0,0.0,Decatur Airport,Decatur,United States,DEC,39.83459854125977,-88.8656997680664
114,3591.0,0.0,0.0,Jonesboro Municipal Airport,Jonesboro,United States,JBR,35.83169937133789,-90.64640045166016
115,3830.0,82743.83571428576,82478.09523809527,Chicago O'Hare International Airport,Chicago,United States,ORD,41.9786,-87.9048
116,3678.0,13249.616666666663,12424.116666666663,St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003
117,3808.0,1085.0,1025.0,Ketchikan International Airport,Ketchikan,United States,KTN,55.35559845,-131.7140045
118,7146.0,12.0,12.0,Metlakatla Seaplane Base,Metakatla,United States,,55.13100051879883,-131.5780029296875
119,1218.0,64538.11666666666,64592.7,Barcelona International Airport,Barcelona,Spain,BCN,41.2971,2.0784599999999998
120,1050.0,2134.0,2134.0,Banjul International Airport,Banjul,Gambia,BJL,13.338000297546387,-16.65220069885254
121,4162.0,3023.5,3023.5,Conakry International Airport,Conakry,Guinea,CKY,9.576889999999999,-13.612
122,897.0,11161.0,10587.5,Douala International Airport,Douala,Cameroon,DLA,4.0060801506,9.71947956085
123,1059.0,4179.5,4179.5,Lungi International Airport,Freetown,Sierra Leone,FNA,8.616439819335938,-13.195500373840332
124,502.0,68746.5,68087.0,London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278
125,273.0,11422.5,11252.666666666666,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,6.5773701667785645,3.321160078048706
126,5665.0,872.0,903.5,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,11.894800186157227,-15.65369987487793
127,1063.0,3519.5,3456.5,Roberts International Airport,Monrovia,Liberia,ROB,6.233789920806885,-10.362299919128418
128,4119.0,2861.0,2539.0,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.547300338745115,43.15950012207031
129,5687.0,600.3333333333333,1074.0,Aden Adde International Airport,Mogadishu,Somalia,MGQ,2.014440059661865,45.3046989440918
130,4059.0,22856.333333333332,23640.166666666664,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249
131,3885.0,88661.62142857142,88772.95476190475,Suvarnabhumi Airport,Bangkok,Thailand,BKK,13.681099891662598,100.74700164794922
132,3999.0,5798.0,5698.0,Darwin International Airport,Darwin,Australia,DRW,-12.41469955444336,130.87699890136722
133,4120.0,16242.166666666666,16092.166666666666,Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906
134,3386.0,39489.25000000001,39763.75000000001,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,30.22949981689453,120.43399810791016
135,3077.0,84440.55476190474,84290.47142857141,Hong Kong International Airport,Hong Kong,Hong Kong,HKG,22.308901000000002,113.915001
136,3179.0,14003.57142857143,13317.07142857143,Phuket International Airport,Phuket,Thailand,HKT,8.1132,98.316902
137,3992.0,36371.0,36351.333333333336,Kansai International Airport,Osaka,Japan,KIX,34.42729949951172,135.24400329589844
138,3304.0,59620.383333333346,58879.71666666668,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,2.7455799579619997,101.70999908446998
139,3308.0,5454.5,5454.5,Penang International Airport,Penang,Malaysia,PEN,5.297140121459961,100.2770004272461
140,3351.0,16870.083333333336,16337.083333333334,Perth International Airport,Perth,Australia,PER,-31.94029998779297,115.96700286865234
141,3034.0,4892.5,5342.5,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,11.546600341796875,104.84400177001952
142,3035.0,6405.5,5936.0,Siem Reap International Airport,Siem-reap,Cambodia,REP,13.410699844400003,103.81300354
143,3239.0,6822.5,6883.5,Yangon International Airport,Yangon,Burma,RGN,16.907300949099998,96.1332015991
144,3205.0,23011.5,23015.33333333333,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,10.8187999725,106.652000427
145,3316.0,94079.00000000001,95077.83333333336,Singapore Changi Airport,Singapore,Singapore,SIN,1.35019,103.994003
146,4302.0,5416.5,5605.5,Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033
147,2276.0,64684.05476190476,63859.88809523809,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002
148,1679.0,120.0,120.0,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,47.4850006104,9.560770034789998
149,338.0,3002.5,3002.5,Dresden Airport,Dresden,Germany,DRS,51.1328010559082,13.767200469970705
150,345.0,44619.24999999999,44677.916666666664,Düsseldorf Airport,Duesseldorf,Germany,DUS,51.289501,6.766780000000001
151,1558.0,233.0,233.0,Marina Di Campo Airport,Marina Di Campo,Italy,EBA,42.7603,10.2394
152,382.0,1304.0,1304.0,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,47.671298980699994,9.511489868160002
153,3986.0,3799.0,3799.0,Memmingen Allgau Airport,Memmingen,Germany,FMM,47.9888000488,10.2395000458
154,1609.0,2188.0,2188.0,Graz Airport,Graz,Austria,GRZ,46.9911003112793,15.439599990844727
155,342.0,20807.56666666667,20742.983333333334,Hamburg Airport,Hamburg,Germany,HAM,53.630401611328004,9.988229751586902
156,346.0,61706.500000000015,60543.250000000015,Munich Airport,Munich,Germany,MUC,48.353802,11.7861
157,1561.0,11023.333333333332,11059.666666666668,Naples International Airport,Naples,Italy,NAP,40.886002000000005,14.2908
158,1520.0,7336.0,7336.0,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,40.898701,9.51763
159,1612.0,4715.0,4904.0,Salzburg Airport,Salzburg,Austria,SZG,47.793300628699996,13.0043001175
160,351.0,30669.549999999996,30914.349999999995,Berlin-Tegel Airport,Berlin,Germany,TXL,52.5597,13.2877
161,1209.0,3760.0,3760.0,Zadar Airport,Zadar,Croatia,ZAD,44.108299,15.3467
162,3682.0,141866.0952380952,139436.50952380948,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101
163,1937.0,74.0,74.0,South Bimini Airport,Alice Town,Bahamas,BIM,25.6998996735,-79.2647018433
164,1943.0,366.0,366.0,North Eleuthera Airport,North Eleuthera,Bahamas,ELH,25.474899291999996,-76.6835021973
165,3875.0,1318.0,1360.0,Key West International Airport,Key West,United States,EYW,24.556100845336914,-81.75959777832031
166,3533.0,24865.36666666667,25053.283333333333,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,FLL,26.072599,-80.152702
167,1948.0,1347.0,1347.0,Grand Bahama International Airport,Freeport,Bahamas,FPO,26.5587005615,-78.695602417
168,1941.0,513.0,439.0,Exuma International Airport,Great Exuma,Bahamas,GGT,23.5625991821,-75.8779983521
169,1944.0,192.0,266.0,Governor's Harbour Airport,Governor's Harbor,Bahamas,GHB,25.2847003937,-76.3310012817
170,6130.0,37.0,37.0,Mid Delta Regional Airport,Greenville,United States,GLH,33.482898712158196,-90.98560333251952
171,3472.0,719.0,765.3333333333333,Gainesville Regional Airport,Gainesville,United States,GNV,29.6900997162,-82.27179718020001
172,3712.0,5216.333333333334,5145.666666666668,Jacksonville International Airport,Jacksonville,United States,JAX,30.49410057067871,-81.68789672851562
173,6958.0,74.0,74.0,Greenbrier Valley Airport,Lewisburg,United States,LWB,37.8582992554,-80.3994979858
174,3754.0,74.0,74.0,Middle Georgia Regional Airport,Macon,United States,MCN,32.692798614501946,-83.64920043945312
175,3878.0,37862.38333333332,37945.11666666665,Orlando International Airport,Orlando,United States,MCO,28.429399490356445,-81.30899810791016
176,4335.0,37.0,37.0,Key Field,Meridian,United States,MEI,32.33259963989258,-88.75189971923828
177,1930.0,558.0,558.0,Leonard M Thompson International Airport,Marsh Harbor,Bahamas,MHH,26.5114,-77.08350300000001
178,5756.0,37.0,37.0,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,34.74530029,-87.61019897
179,3722.0,5682.333333333333,5763.366666666667,Palm Beach International Airport,West Palm Beach,United States,PBI,26.68320083618164,-80.09559631347656
180,5759.0,37.0,37.0,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.467100143432614,-89.33709716796875
181,3564.0,2086.0,2045.3333333333333,Pensacola Regional Airport,Pensacola,United States,PNS,30.473400115967003,-87.18659973144501
182,3793.0,8992.916666666666,9396.5,Southwest Florida International Airport,Fort Myers,United States,RSW,26.53619956970215,-81.75520324707031
183,1934.0,74.0,74.0,Treasure Cay Airport,Treasure Cay,Bahamas,TCB,26.745300293000003,-77.3912963867
184,3698.0,983.0,994.0,Tallahassee Regional Airport,Tallahassee,United States,TLH,30.396499633789066,-84.35030364990234
185,3646.0,19502.18333333333,19368.85,Tampa International Airport,Tampa,United States,TPA,27.975500106811523,-82.533203125
186,5773.0,74.0,74.0,Tupelo Regional Airport,Tupelo,United States,TUP,34.26810073852539,-88.7698974609375
187,580.0,88650.78333333333,88566.03333333334,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,52.308601,4.76389
188,1525.0,14622.0,14622.0,Il Caravaggio International Airport,Bergamo,Italy,BGY,45.673901,9.70417
189,1538.0,13341.2,13341.2,Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,44.5354,11.2887
190,302.0,52121.95714285714,51602.6238095238,Brussels Airport,Brussels,Belgium,BRU,50.9014015198,4.48443984985
191,344.0,19436.916666666664,18987.416666666664,Cologne Bonn Airport,Cologne,Germany,CGN,50.865898132299996,7.1427397728
192,1074.0,21538.833333333332,21804.916666666664,Mohammed V International Airport,Casablanca,Morocco,CMN,33.36750030517578,-7.589970111846924
193,1534.0,867.0,867.0,Cuneo International Airport,Cuneo,Italy,CUF,44.547001,7.62322
194,1066.0,3227.5,3227.5,Saïss Airport,Fes,Morocco,FEZ,33.927299499499995,-4.977960109709999
195,1335.0,16383.5,17054.3,Lyon Saint-Exupéry Airport,Lyon,France,LYS,45.725556,5.081111
196,1359.0,2870.5,2870.5,Montpellier-Méditerranée Airport,Montpellier,France,MPL,43.57619857788086,3.96301007270813
197,5673.0,2967.5,2967.5,Nador International Airport,El Aroui,Morocco,NDR,34.988800048799995,-3.0282099247000005
198,3998.0,44201.58333333333,45525.08333333333,Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700591999996,2.73881006241
199,4317.0,24904.0,24884.5,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.898601532,29.3092002869
200,1273.0,9350.333333333334,10051.833333333334,Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382
201,1080.0,2681.166666666667,2681.166666666667,Ibn Batouta Airport,Tanger,Morocco,TNG,35.726898193400004,-5.916890144349999
202,1539.0,6831.0,6831.0,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944
203,2895.0,6990.5,7198.5,Queen Beatrix International Airport,Oranjestad,Aruba,AUA,12.5014,-70.015198
204,2896.0,1937.0,1729.0,Flamingo International Airport,Kralendijk,Netherlands Antilles,BON,12.130999565124512,-68.26850128173828
205,2897.0,4871.0,5426.0,Hato International Airport,Willemstad,Netherlands Antilles,CUR,12.1889,-68.959801
206,2844.0,299.0,299.0,Josefa Camejo International Airport,Paraguana,Venezuela,LSP,11.78077507019043,-70.15149688720703
207,2848.0,1814.5,1814.5,La Chinita International Airport,Maracaibo,Venezuela,MAR,10.5582084656,-71.7278594971
208,2980.0,1092.5,1242.5,Bukhara Airport,Bukhara,Uzbekistan,BHK,39.775001525878906,64.48329925537111
209,6149.0,1218.5,1218.5,Fergana International Airport,Fergana,Uzbekistan,FEG,40.3587989807,71.7450027466
210,6153.0,703.0,703.0,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,38.833599090599996,65.9215011597
211,6150.0,1974.0,1974.0,Namangan Airport,Namangan,Uzbekistan,NMA,40.9846000671,71.5567016602
212,6485.0,853.0,853.0,Navoi Airport,Navoi,Uzbekistan,NVI,40.1171989440918,65.17079925537111
213,2981.0,1429.5,1279.5,Samarkand Airport,Samarkand,Uzbekistan,SKD,39.70050048828125,66.98380279541016
214,1743.0,1262.0,1262.0,Tivat Airport,Tivat,Montenegro,TIV,42.404701232910156,18.72330093383789
215,2874.0,6964.0,6508.0,V.C. Bird International Airport,Antigua,Antigua and Barbuda,ANU,17.1367,-61.792702
216,2774.0,1561.0,1561.0,Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,4.819809913639999,-52.360401153599994
217,2877.0,586.0,660.0,Douglas-Charles Airport,Dominica,Dominica,DOM,15.547,-61.299999
218,2878.0,2646.5,2931.5,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,FDF,14.590999603271484,-61.00320053100586
219,2881.0,2938.5,2938.5,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,16.265301,-61.531799
220,6460.0,209.0,189.0,Gustaf III Airport,Gustavia,France,SBH,17.904399871826172,-62.84360122680664
221,1762.0,7493.666666666666,7643.666666666666,Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,18.42970085144,-69.668899536133
222,2879.0,214.0,214.0,L'Espérance Airport,St. Martin,Guadeloupe,SFG,18.099899291992,-63.047199249268
223,2893.0,706.0,632.0,George F. L. Charles Airport,Castries,Saint Lucia,SLU,14.0202,-60.992901
224,2899.0,6930.0,6842.0,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,SXM,18.0410003662,-63.108898162799996
225,6351.0,2757.0,2757.0,Beihai Airport,Beihai,China,BHY,21.5394,109.293999
226,3370.0,62482.66785714285,61884.16785714285,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,23.39240074157715,113.29900360107422
227,3375.0,27670.0,27670.0,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,34.519699096699995,113.84100341799999
228,4380.0,10065.999999999998,10489.999999999998,Longjia Airport,Changchun,China,CGQ,43.9962005615,125.684997559
229,3393.0,41072.63333333333,41104.13333333333,Chongqing Jiangbei International Airport,Chongqing,China,CKG,29.719200134277344,106.64199829101562
230,3371.0,29639.166666666664,29489.166666666664,Changsha Huanghua International Airport,Changcha,China,CSX,28.189199447600004,113.220001221
231,3395.0,52311.28333333333,52134.86666666667,Chengdu Shuangliu International Airport,Chengdu,China,CTU,30.578500747680664,103.9469985961914
232,4109.0,5456.0,5456.0,Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999
233,6344.0,1413.0,1413.0,Datong Airport,Datong,China,DAT,40.060299,113.48200200000001
234,9310.0,496.0,496.0,Daocheng Yading Airport,Daocheng,China,DCY,29.323056,100.053333
235,3404.0,22375.666666666668,22579.666666666668,Zhoushuizi Airport,Dalian,China,DLC,38.9656982421875,121.53900146484376
236,4308.0,814.0,814.0,Dunhuang Airport,Dunhuang,China,DNH,40.16109848022461,94.80919647216795
237,6434.0,2524.0,2524.0,Ordos Ejin Horo Airport,Dongsheng,China,DSN,39.49,109.861388889
238,6353.0,3058.5,3058.5,Dayong Airport,Dayong,China,DYG,29.1028,110.443001
239,3385.0,20597.583333333332,20597.583333333332,Fuzhou Changle International Airport,Fuzhou,China,FOC,25.935100555419922,119.66300201416016
240,9311.0,248.0,248.0,Gannan Xiahe Airport,Xiahe city,China,GXH,34.8105,102.6447
241,8407.0,696.0,696.0,Handan Airport,Handan,China,HDG,36.5258333333,114.425555556
242,6345.0,11708.333333333332,11708.333333333332,Baita International Airport,Hohhot,China,HET,40.851397999999996,111.82399699999999
243,3389.0,12191.0,12129.0,Hefei Luogang International Airport,Hefei,China,HFE,31.78000068664551,117.2979965209961
244,3400.0,19473.666666666668,19600.666666666668,Taiping Airport,Harbin,China,HRB,45.6234016418457,126.25
245,3930.0,94953.84999999998,95024.84999999998,Incheon International Airport,Seoul,South Korea,ICN,37.46910095214844,126.45099639892578
246,4085.0,9067.0,9286.5,Yinchuan Airport,Yinchuan,China,INC,38.481899,106.009003
247,6432.0,770.0,770.0,Jiayuguan Airport,Jiayuguan,China,JGN,39.856899,98.3414
248,3381.0,3159.6666666666665,3159.6666666666665,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,21.973899841308594,100.76000213623048
249,6386.0,6133.0,6133.0,Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,24.7964,118.589996
250,4301.0,2069.0,2069.0,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,32.8533333333,103.68222222200001
251,3397.0,1849.6666666666667,1849.6666666666667,Kashgar Airport,Kashi,China,KHG,39.5429000854,76.0199966431
