,Airline,Airline_ID,S_Port,S_ID,D_Port,D_ID,Codeshare,Stops,Equipment,Active
56152,UA,5209.0,FRA,340,DFW,3670,Y,0,333,Y
56153,UA,5209.0,FRA,340,DOH,11051,Y,0,333,Y
56154,UA,5209.0,FRA,340,DTW,3645,Y,0,343,Y
56155,UA,5209.0,FRA,340,EWR,3494,,0,777,Y
56156,UA,5209.0,FRA,340,GYD,2922,Y,0,333,Y
56157,UA,5209.0,FRA,340,IAD,3714,,0,777,Y
56158,UA,5209.0,FRA,340,IAH,3550,,0,763,Y
56159,UA,5209.0,FRA,340,JED,2072,Y,0,333,Y
56160,UA,5209.0,FRA,340,JFK,3797,Y,0,388 744,Y
56161,UA,5209.0,FRA,340,LAX,3484,Y,0,74H,Y
56162,UA,5209.0,FRA,340,LOS,273,Y,0,333,Y
56163,UA,5209.0,FRA,340,MCO,3878,Y,0,744,Y
56164,UA,5209.0,FRA,340,MIA,3576,Y,0,388,Y
56165,UA,5209.0,FRA,340,ORD,3830,,0,777 744,Y
56166,UA,5209.0,FRA,340,SEA,3577,Y,0,333 343,Y
56167,UA,5209.0,FRA,340,SFO,3469,,0,744,Y
56168,UA,5209.0,FRA,340,TSE,2910,Y,0,333,Y
56169,UA,5209.0,FSD,4009,DEN,3751,Y,0,ERJ CRJ CR7,Y
56170,UA,5209.0,FSD,4009,ORD,3830,Y,0,CRJ ERJ,Y
56171,UA,5209.0,FUK,2305,GUM,2246,,0,738 73G,Y
56172,UA,5209.0,FWA,4041,ORD,3830,Y,0,CRJ,Y
56173,UA,5209.0,GCC,4296,DEN,3751,Y,0,EM2,Y
56174,UA,5209.0,GCM,1926,EWR,3494,,0,739,Y
56175,UA,5209.0,GCM,1926,IAD,3714,,0,738,Y
56176,UA,5209.0,GCM,1926,IAH,3550,,0,739 738,Y
56177,UA,5209.0,GDL,1804,IAH,3550,,0,319 73G,Y
56178,UA,5209.0,GDL,1804,LAX,3484,,0,319,Y
56179,UA,5209.0,GDL,1804,SFO,3469,,0,319 738,Y
56180,UA,5209.0,GEG,3467,DEN,3751,,0,739 738,Y
56181,UA,5209.0,GGT,1941,FLL,3533,Y,0,SF3,Y
56182,UA,5209.0,GGT,1941,GHB,1944,Y,0,SF3,Y
56183,UA,5209.0,GHB,1944,FLL,3533,Y,0,SF3,Y
56184,UA,5209.0,GIG,2560,GRU,2564,,0,777,Y
56185,UA,5209.0,GIG,2560,IAH,3550,,0,777,Y
56186,UA,5209.0,GJT,4063,DEN,3751,,0,DH4,Y
56187,UA,5209.0,GJT,4063,IAH,3550,Y,0,ERJ,Y
56188,UA,5209.0,GLA,534,EWR,3494,,0,752,Y
56189,UA,5209.0,GNV,3472,MCO,3878,Y,0,SF3,Y
56190,UA,5209.0,GNV,3472,TPA,3646,Y,0,SF3,Y
56191,UA,5209.0,GOT,687,ARN,737,Y,0,73H,Y
56192,UA,5209.0,GPT,4038,IAH,3550,Y,0,ERJ,Y
56193,UA,5209.0,GRB,3653,ORD,3830,Y,0,ERJ CRJ,Y
56194,UA,5209.0,GRK,3775,IAH,3550,Y,0,ERJ,Y
56195,UA,5209.0,GRR,3685,CLE,3486,Y,0,ERJ CRJ ER4,Y
56196,UA,5209.0,GRR,3685,DEN,3751,Y,0,CR7 E70,Y
56197,UA,5209.0,GRR,3685,EWR,3494,Y,0,ERJ E70,Y
56198,UA,5209.0,GRR,3685,IAD,3714,Y,0,ERJ ER4,Y
56199,UA,5209.0,GRR,3685,IAH,3550,Y,0,ERJ,Y
56200,UA,5209.0,GRR,3685,ORD,3830,,0,319 320,Y
56201,UA,5209.0,GRU,2564,EWR,3494,,0,764,Y
56202,UA,5209.0,GRU,2564,GIG,2560,,0,777,Y
56203,UA,5209.0,GRU,2564,IAD,3714,,0,777,Y
56204,UA,5209.0,GRU,2564,IAH,3550,,0,763,Y
56205,UA,5209.0,GRU,2564,ORD,3830,,0,777,Y
56206,UA,5209.0,GSO,4008,EWR,3494,Y,0,ERJ,Y
56207,UA,5209.0,GSO,4008,IAD,3714,Y,0,CRJ ERJ,Y
56208,UA,5209.0,GSO,4008,ORD,3830,Y,0,CRJ ERJ CR7 ER4,Y
56209,UA,5209.0,GSP,4034,CLE,3486,Y,0,ERJ,Y
56210,UA,5209.0,GSP,4034,EWR,3494,Y,0,ERJ,Y
56211,UA,5209.0,GSP,4034,IAD,3714,Y,0,CRJ ER4 ERJ,Y
56212,UA,5209.0,GSP,4034,IAH,3550,Y,0,ERJ,Y
56213,UA,5209.0,GSP,4034,ORD,3830,Y,0,ERJ ER4 CRJ,Y
56214,UA,5209.0,GTF,3880,DEN,3751,Y,0,CRJ,Y
56215,UA,5209.0,GUA,1767,EWR,3494,,0,738,Y
56216,UA,5209.0,GUA,1767,IAD,3714,,0,738,Y
56217,UA,5209.0,GUA,1767,IAH,3550,,0,738,Y
56218,UA,5209.0,GUA,1767,MIA,3576,Y,0,E90,Y
56219,UA,5209.0,GUC,7051,DEN,3751,Y,0,ERJ,Y
56220,UA,5209.0,GUM,2246,CNS,3322,,0,738,Y
56221,UA,5209.0,GUM,2246,CTS,2287,,0,738,Y
56222,UA,5209.0,GUM,2246,FUK,2305,,0,738 73G,Y
56223,UA,5209.0,GUM,2246,HKG,3077,,0,738 73G,Y
56224,UA,5209.0,GUM,2246,HNL,3728,,0,777,Y
56225,UA,5209.0,GUM,2246,KIX,3992,,0,73G 738,Y
56226,UA,5209.0,GUM,2246,MNL,2397,,0,738,Y
56227,UA,5209.0,GUM,2246,NGO,3942,,0,73G 738,Y
56228,UA,5209.0,GUM,2246,NRT,2279,,0,777 738,Y
56229,UA,5209.0,GUM,2246,OKJ,2327,,0,73G,Y
56230,UA,5209.0,GUM,2246,ROP,2243,Y,0,ATR,Y
56231,UA,5209.0,GUM,2246,ROR,2256,,0,73G 738,Y
56232,UA,5209.0,GUM,2246,SDJ,2347,,0,73G,Y
56233,UA,5209.0,GUM,2246,SPN,2244,Y,0,ATR,Y
56234,UA,5209.0,GUM,2246,TKK,2254,,0,738 73G,Y
56235,UA,5209.0,GUM,2246,YAP,2258,,0,73G 738,Y
56236,UA,5209.0,GVA,1665,EWR,3494,,0,763,Y
56237,UA,5209.0,GVA,1665,IAD,3714,,0,763,Y
56238,UA,5209.0,GVA,1665,JFK,3797,Y,0,333,Y
56239,UA,5209.0,GVA,1665,YUL,146,Y,0,333,Y
56240,UA,5209.0,GYD,2922,ASB,2976,Y,0,333,Y
56241,UA,5209.0,GYD,2922,FRA,340,Y,0,333,Y
56242,UA,5209.0,HAJ,352,BRU,302,Y,0,DH4,Y
56243,UA,5209.0,HAM,342,EWR,3494,,0,752,Y
56244,UA,5209.0,HDN,4339,DEN,3751,Y,0,DH4,Y
56245,UA,5209.0,HKG,3077,EWR,3494,,0,777,Y
56246,UA,5209.0,HKG,3077,GUM,2246,,0,738 73G,Y
56247,UA,5209.0,HKG,3077,ORD,3830,,0,777,Y
56248,UA,5209.0,HKG,3077,SFO,3469,,0,744,Y
56249,UA,5209.0,HKG,3077,SGN,3205,,0,738 73G,Y
56250,UA,5209.0,HKG,3077,SIN,3316,,0,777,Y
56251,UA,5209.0,HLN,3504,DEN,3751,Y,0,CRJ,Y
56252,UA,5209.0,HND,2359,HNL,3728,Y,0,763,Y
56253,UA,5209.0,HND,2359,LAX,3484,Y,0,777,Y
56254,UA,5209.0,HNL,3728,AKL,2006,Y,0,763,Y
56255,UA,5209.0,HNL,3728,DEN,3751,,0,752,Y
56256,UA,5209.0,HNL,3728,EWR,3494,,0,764,Y
56257,UA,5209.0,HNL,3728,GUM,2246,,0,777,Y
56258,UA,5209.0,HNL,3728,HND,2359,Y,0,763,Y
56259,UA,5209.0,HNL,3728,IAD,3714,,0,764,Y
56260,UA,5209.0,HNL,3728,IAH,3550,,0,764,Y
56261,UA,5209.0,HNL,3728,LAX,3484,,0,738 753 777 739,Y
56262,UA,5209.0,HNL,3728,LIH,3602,Y,0,AT7,Y
56263,UA,5209.0,HNL,3728,MAJ,2249,,0,738,Y
56264,UA,5209.0,HNL,3728,NRT,2279,,0,744,Y
56265,UA,5209.0,HNL,3728,OGG,3456,Y,0,AT7,Y
56266,UA,5209.0,HNL,3728,ORD,3830,,0,777,Y
56267,UA,5209.0,HNL,3728,PEK,3364,Y,0,330,Y
56268,UA,5209.0,HNL,3728,SFO,3469,,0,764 777 738 753 739,Y
56269,UA,5209.0,HOB,3749,IAH,3550,Y,0,ERJ,Y
56270,UA,5209.0,HON,3491,PIR,5761,Y,0,BE1,Y
56271,UA,5209.0,HPN,3589,ORD,3830,Y,0,ERJ,Y
56272,UA,5209.0,HRL,3560,IAH,3550,Y,0,ERJ CRJ,Y
56273,UA,5209.0,HSV,4113,DEN,3751,Y,0,ERJ,Y
56274,UA,5209.0,HSV,4113,IAD,3714,Y,0,ERJ CRJ,Y
56275,UA,5209.0,HSV,4113,IAH,3550,Y,0,ERJ,Y
56276,UA,5209.0,HSV,4113,ORD,3830,Y,0,ERJ,Y
56277,UA,5209.0,HUX,1786,IAH,3550,Y,0,ERJ,Y
56278,UA,5209.0,IAD,3714,ALB,3864,Y,0,DH4 DH2 CR7 CRJ ERJ,Y
56279,UA,5209.0,IAD,3714,AMS,580,,0,763,Y
56280,UA,5209.0,IAD,3714,AOO,3694,Y,0,SF3,Y
56281,UA,5209.0,IAD,3714,ATL,3682,Y,0,CR7 CRJ ERJ E70,Y
56282,UA,5209.0,IAD,3714,AUA,2895,,0,739,Y
56283,UA,5209.0,IAD,3714,AUS,3673,,0,319,Y
56284,UA,5209.0,IAD,3714,BDL,3825,,0,738 319 320,Y
56285,UA,5209.0,IAD,3714,BGM,4129,Y,0,DH2,Y
56286,UA,5209.0,IAD,3714,BKW,5724,Y,0,SF3,Y
56287,UA,5209.0,IAD,3714,BNA,3690,Y,0,ERJ CRJ,Y
56288,UA,5209.0,IAD,3714,BOG,2709,Y,0,319,Y
56289,UA,5209.0,IAD,3714,BOS,3448,,0,320 752 73G 739 738,Y
56290,UA,5209.0,IAD,3714,BRU,302,,0,777 332,Y
56291,UA,5209.0,IAD,3714,BTV,3711,Y,0,CRJ DH4 CR7 ERJ ER4,Y
56292,UA,5209.0,IAD,3714,BUF,3820,Y,0,DH4 ERJ DH2 E70 CRJ CR7 ER4,Y
56293,UA,5209.0,IAD,3714,CAE,3561,Y,0,CRJ,Y
56294,UA,5209.0,IAD,3714,CDG,1382,,0,763,Y
56295,UA,5209.0,IAD,3714,CHO,4015,Y,0,DH2,Y
56296,UA,5209.0,IAD,3714,CHS,3806,Y,0,CRJ,Y
56297,UA,5209.0,IAD,3714,CLE,3486,,0,DH4,Y
56298,UA,5209.0,IAD,3714,CLT,3876,Y,0,CR7 ERJ,Y
56299,UA,5209.0,IAD,3714,CMH,3759,Y,0,DH4 ERJ CR7 ER4 E70,Y
56300,UA,5209.0,IAD,3714,COS,3819,Y,0,CR7,Y
56301,UA,5209.0,IAD,3714,CRW,4285,Y,0,DH2 ERJ,Y
56302,UA,5209.0,IAD,3714,CUN,1852,,0,739 738,Y
56303,UA,5209.0,IAD,3714,CVG,3488,Y,0,CRJ CR7 ERJ,Y
56304,UA,5209.0,IAD,3714,DAY,3627,Y,0,ER4 CR7 CRJ ERJ,Y
56305,UA,5209.0,IAD,3714,DEN,3751,,0,739 752 319 738 320 753,Y
56306,UA,5209.0,IAD,3714,DFW,3670,,0,320 73G 738,Y
56307,UA,5209.0,IAD,3714,DKR,1084,Y,0,343,Y
56308,UA,5209.0,IAD,3714,DTW,3645,Y,0,CRJ CR7 ERJ ER4 E70,Y
56309,UA,5209.0,IAD,3714,DUB,599,,0,752,Y
56310,UA,5209.0,IAD,3714,DXB,2188,,0,777,Y
56311,UA,5209.0,IAD,3714,EWR,3494,Y,0,DH4 DH2 ERJ E70,Y
56312,UA,5209.0,IAD,3714,FAY,5738,Y,0,DH2,Y
56313,UA,5209.0,IAD,3714,FCO,1555,,0,763,Y
56314,UA,5209.0,IAD,3714,FLL,3533,,0,752,Y
56315,UA,5209.0,IAD,3714,FRA,340,,0,777,Y
56316,UA,5209.0,IAD,3714,GCM,1926,,0,738,Y
56317,UA,5209.0,IAD,3714,GRR,3685,Y,0,ER4 ERJ CR7,Y
56318,UA,5209.0,IAD,3714,GRU,2564,,0,777,Y
56319,UA,5209.0,IAD,3714,GSO,4008,Y,0,CRJ ERJ,Y
56320,UA,5209.0,IAD,3714,GSP,4034,Y,0,CRJ ER4 ERJ,Y
56321,UA,5209.0,IAD,3714,GUA,1767,,0,738,Y
56322,UA,5209.0,IAD,3714,GVA,1665,,0,763,Y
56323,UA,5209.0,IAD,3714,HNL,3728,,0,764,Y
56324,UA,5209.0,IAD,3714,HSV,4113,Y,0,ERJ CRJ,Y
56325,UA,5209.0,IAD,3714,IAH,3550,,0,320 738 763 739 73G,Y
56326,UA,5209.0,IAD,3714,IND,3585,Y,0,CR7 ERJ E70,Y
56327,UA,5209.0,IAD,3714,JAX,3712,Y,0,ERJ CR7,Y
56328,UA,5209.0,IAD,3714,JFK,3797,Y,0,CRJ,Y
56329,UA,5209.0,IAD,3714,JST,4169,Y,0,SF3,Y
56330,UA,5209.0,IAD,3714,KWI,2176,,0,777,Y
56331,UA,5209.0,IAD,3714,LAS,3877,,0,320 752,Y
56332,UA,5209.0,IAD,3714,LAX,3484,,0,753 320 319 752 739 738,Y
56333,UA,5209.0,IAD,3714,LGA,3697,Y,0,CRJ ERJ E70 CR7,Y
56334,UA,5209.0,IAD,3714,LHR,507,,0,752 777,Y
56335,UA,5209.0,IAD,3714,LWB,6958,Y,0,SF3,Y
56336,UA,5209.0,IAD,3714,MAN,478,,0,752,Y
56337,UA,5209.0,IAD,3714,MBJ,1780,,0,738,Y
56338,UA,5209.0,IAD,3714,MCI,3458,Y,0,CR7 ERJ,Y
56339,UA,5209.0,IAD,3714,MCO,3878,,0,320 738 739 752,Y
56340,UA,5209.0,IAD,3714,MDT,3542,Y,0,ER4,Y
56341,UA,5209.0,IAD,3714,MEX,1824,,0,320 73G,Y
56342,UA,5209.0,IAD,3714,MGW,4284,Y,0,SF3,Y
56343,UA,5209.0,IAD,3714,MIA,3576,,0,319,Y
56344,UA,5209.0,IAD,3714,MSP,3858,Y,0,CR7,Y
56345,UA,5209.0,IAD,3714,MSY,3861,,0,738 739,Y
56346,UA,5209.0,IAD,3714,MUC,346,,0,764,Y
56347,UA,5209.0,IAD,3714,NRT,2279,,0,777,Y
56348,UA,5209.0,IAD,3714,OKC,3863,Y,0,E70 ERJ CR7,Y
56349,UA,5209.0,IAD,3714,OMA,3454,Y,0,CR7,Y
56350,UA,5209.0,IAD,3714,ORD,3830,,0,319 320 752 753 739 738,Y
56351,UA,5209.0,IAD,3714,ORF,3611,Y,0,CRJ ERJ ER4 CR7 DH4,Y
56352,UA,5209.0,IAD,3714,PDX,3720,,0,752 739 738 73G,Y
56353,UA,5209.0,IAD,3714,PEK,3364,,0,777,Y
56354,UA,5209.0,IAD,3714,PHL,3752,Y,0,ER4,Y
56355,UA,5209.0,IAD,3714,PHX,3462,,0,320,Y
56356,UA,5209.0,IAD,3714,PIT,3570,Y,0,E70 ERJ DH4 CR7,Y
56357,UA,5209.0,IAD,3714,PTY,1871,,0,73G,Y
56358,UA,5209.0,IAD,3714,PUJ,1760,,0,739,Y
56359,UA,5209.0,IAD,3714,PVD,3641,Y,0,DH4 CR7 DH2 CRJ,Y
56360,UA,5209.0,IAD,3714,PWM,3862,Y,0,CRJ ER4,Y
56361,UA,5209.0,IAD,3714,RDU,3626,,0,320 738,Y
56362,UA,5209.0,IAD,3714,RIC,3608,Y,0,ERJ CR7,Y
56363,UA,5209.0,IAD,3714,ROA,4016,Y,0,ER4 DH2,Y
56364,UA,5209.0,IAD,3714,ROC,3622,Y,0,DH2 ERJ CRJ,Y
56365,UA,5209.0,IAD,3714,SAN,3731,,0,739 738 320 752 319,Y
56366,UA,5209.0,IAD,3714,SAT,3621,Y,0,CR7 E70,Y
56367,UA,5209.0,IAD,3714,SAV,3613,Y,0,CRJ ERJ CR7,Y
56368,UA,5209.0,IAD,3714,SCE,4318,Y,0,DH2,Y
56369,UA,5209.0,IAD,3714,SDF,4014,Y,0,ERJ,Y
56370,UA,5209.0,IAD,3714,SEA,3577,,0,739 752 320,Y
56371,UA,5209.0,IAD,3714,SFO,3469,,0,752 320 753 738 739 319,Y
56372,UA,5209.0,IAD,3714,SHD,7062,Y,0,SF3,Y
56373,UA,5209.0,IAD,3714,SJO,1885,,0,738,Y
56374,UA,5209.0,IAD,3714,SJU,2890,,0,739 738,Y
56375,UA,5209.0,IAD,3714,SMF,3817,,0,320,Y
56376,UA,5209.0,IAD,3714,STL,3678,Y,0,ER4 CR7,Y
56377,UA,5209.0,IAD,3714,STT,2883,,0,73G,Y
56378,UA,5209.0,IAD,3714,SXM,2899,,0,73G,Y
56379,UA,5209.0,IAD,3714,SYR,3745,Y,0,CRJ DH4 ERJ ER4 DH2,Y
56380,UA,5209.0,IAD,3714,TPA,3646,,0,320 738 739,Y
56381,UA,5209.0,IAD,3714,TUL,3855,Y,0,ERJ CR7,Y
56382,UA,5209.0,IAD,3714,TYS,3676,Y,0,ERJ,Y
56383,UA,5209.0,IAD,3714,VIE,1613,Y,0,763,Y
56384,UA,5209.0,IAD,3714,YOW,100,Y,0,ERJ E70,Y
56385,UA,5209.0,IAD,3714,YUL,146,Y,0,ERJ CRJ,Y
56386,UA,5209.0,IAD,3714,YYZ,193,Y,0,ERJ CRJ CR7 DH4,Y
56387,UA,5209.0,IAD,3714,ZRH,1678,,0,763 764,Y
56388,UA,5209.0,IAH,3550,ABQ,4019,,0,320 738 73G,Y
56389,UA,5209.0,IAH,3550,ACA,1783,Y,0,ERJ,Y
56390,UA,5209.0,IAH,3550,ACY,3524,Y,0,ERJ,Y
56391,UA,5209.0,IAH,3550,AEX,3852,Y,0,ERJ,Y
56392,UA,5209.0,IAH,3550,AGU,1785,Y,0,ERJ,Y
56393,UA,5209.0,IAH,3550,AMA,3840,Y,0,ERJ,Y
56394,UA,5209.0,IAH,3550,AMS,580,,0,777,Y
56395,UA,5209.0,IAH,3550,ATL,3682,Y,0,CRJ ERJ E70,Y
56396,UA,5209.0,IAH,3550,AUS,3673,,0,319 73G 738 739 320,Y
56397,UA,5209.0,IAH,3550,BFL,3558,Y,0,CR7,Y
56398,UA,5209.0,IAH,3550,BHM,3811,Y,0,CRJ ERJ,Y
56399,UA,5209.0,IAH,3550,BJX,1815,Y,0,ERJ,Y
56400,UA,5209.0,IAH,3550,BNA,3690,Y,0,ERJ,Y
56401,UA,5209.0,IAH,3550,BOG,2709,,0,752 73G,Y
56402,UA,5209.0,IAH,3550,BON,2896,,0,738,Y
56403,UA,5209.0,IAH,3550,BOS,3448,,0,739 738 320 752 73G 319,Y
56404,UA,5209.0,IAH,3550,BRO,3738,Y,0,ERJ,Y
56405,UA,5209.0,IAH,3550,BTR,3846,Y,0,ERJ,Y
56406,UA,5209.0,IAH,3550,BWI,3849,,0,73G 739 320 738 319,Y
56407,UA,5209.0,IAH,3550,BZE,1957,,0,73G 738,Y
56408,UA,5209.0,IAH,3550,CAE,3561,Y,0,ERJ,Y
56409,UA,5209.0,IAH,3550,CCS,2851,,0,739,Y
56410,UA,5209.0,IAH,3550,CHS,3806,Y,0,ERJ,Y
56411,UA,5209.0,IAH,3550,CLE,3486,,0,320 738 73G,Y
56412,UA,5209.0,IAH,3550,CLL,3715,Y,0,ERJ,Y
56413,UA,5209.0,IAH,3550,CLT,3876,Y,0,ERJ E70,Y
56414,UA,5209.0,IAH,3550,CME,1789,Y,0,ERJ,Y
56415,UA,5209.0,IAH,3550,CMH,3759,Y,0,ERJ E70,Y
56416,UA,5209.0,IAH,3550,COS,3819,Y,0,CRJ CR7 ERJ,Y
56417,UA,5209.0,IAH,3550,CRP,3744,Y,0,ERJ,Y
56418,UA,5209.0,IAH,3550,CRW,4285,Y,0,ERJ,Y
56419,UA,5209.0,IAH,3550,CUN,1852,,0,739 738,Y
56420,UA,5209.0,IAH,3550,CUU,1797,Y,0,ERJ,Y
56421,UA,5209.0,IAH,3550,CVG,3488,Y,0,ERJ CR7,Y
56422,UA,5209.0,IAH,3550,CZM,1800,,0,738 739,Y
56423,UA,5209.0,IAH,3550,DAL,3502,Y,0,ERJ,Y
56424,UA,5209.0,IAH,3550,DCA,3520,,0,73G 319 738 320,Y
56425,UA,5209.0,IAH,3550,DEN,3751,,0,320 752 788 738 739 753 319,Y
56426,UA,5209.0,IAH,3550,DFW,3670,Y,0,ERJ E70 CRJ CR7,Y
56427,UA,5209.0,IAH,3550,DGO,1801,Y,0,ERJ,Y
56428,UA,5209.0,IAH,3550,DSM,3729,Y,0,ERJ CRJ,Y
56429,UA,5209.0,IAH,3550,DTW,3645,,0,319 320 73G,Y
56430,UA,5209.0,IAH,3550,ELP,3559,Y,0,ERJ CRJ,Y
56431,UA,5209.0,IAH,3550,EWR,3494,,0,739 73G 738 320 752 319,Y
56432,UA,5209.0,IAH,3550,EZE,3988,,0,763,Y
56433,UA,5209.0,IAH,3550,FLL,3533,,0,739 320 73G 738 752,Y
56434,UA,5209.0,IAH,3550,FRA,340,,0,763,Y
56435,UA,5209.0,IAH,3550,GCM,1926,,0,739 738,Y
56436,UA,5209.0,IAH,3550,GDL,1804,,0,319 73G,Y
56437,UA,5209.0,IAH,3550,GIG,2560,,0,777,Y
56438,UA,5209.0,IAH,3550,GJT,4063,Y,0,ERJ,Y
56439,UA,5209.0,IAH,3550,GPT,4038,Y,0,ERJ,Y
56440,UA,5209.0,IAH,3550,GRK,3775,Y,0,ERJ,Y
56441,UA,5209.0,IAH,3550,GRR,3685,Y,0,ERJ CRJ,Y
56442,UA,5209.0,IAH,3550,GRU,2564,,0,763,Y
56443,UA,5209.0,IAH,3550,GSP,4034,Y,0,ERJ,Y
56444,UA,5209.0,IAH,3550,GUA,1767,,0,738,Y
56445,UA,5209.0,IAH,3550,HNL,3728,,0,764,Y
56446,UA,5209.0,IAH,3550,HOB,3749,Y,0,ERJ,Y
56447,UA,5209.0,IAH,3550,HRL,3560,Y,0,ERJ CRJ,Y
56448,UA,5209.0,IAH,3550,HSV,4113,Y,0,ERJ,Y
56449,UA,5209.0,IAH,3550,HUX,1786,Y,0,ERJ,Y
56450,UA,5209.0,IAH,3550,IAD,3714,,0,738 763 739 320 319,Y
56451,UA,5209.0,IAH,3550,ICT,3457,Y,0,CRJ ERJ,Y
56452,UA,5209.0,IAH,3550,IND,3585,,0,319,Y
56453,UA,5209.0,IAH,3550,JAN,3580,Y,0,ERJ,Y
56454,UA,5209.0,IAH,3550,JAX,3712,Y,0,ERJ,Y
56455,UA,5209.0,IAH,3550,LAS,3877,,0,320 739 73G 738 319 752,Y
56456,UA,5209.0,IAH,3550,LAX,3484,,0,752 739 738 753 320 319,Y
56457,UA,5209.0,IAH,3550,LBB,3829,Y,0,ERJ,Y
56458,UA,5209.0,IAH,3550,LCH,3513,Y,0,ERJ,Y
56459,UA,5209.0,IAH,3550,LEX,4017,Y,0,ERJ,Y
56460,UA,5209.0,IAH,3550,LFT,3493,Y,0,ERJ,Y
56461,UA,5209.0,IAH,3550,LGA,3697,,0,320 738 73G 319,Y
56462,UA,5209.0,IAH,3550,LHR,507,,0,763 788,Y
56463,UA,5209.0,IAH,3550,LIM,2789,,0,763,Y
56464,UA,5209.0,IAH,3550,LIR,1881,,0,739 738,Y
56465,UA,5209.0,IAH,3550,LIT,3660,Y,0,ERJ CRJ,Y
56466,UA,5209.0,IAH,3550,LOS,273,,0,788,Y
56467,UA,5209.0,IAH,3550,LRD,3691,Y,0,ERJ,Y
56468,UA,5209.0,IAH,3550,MAF,3652,Y,0,CRJ ERJ,Y
56469,UA,5209.0,IAH,3550,MBJ,1780,,0,739 738,Y
56470,UA,5209.0,IAH,3550,MCI,3458,Y,0,ERJ E70 CRJ CR7,Y
56471,UA,5209.0,IAH,3550,MCO,3878,,0,739 738 320 73G 753,Y
56472,UA,5209.0,IAH,3550,MEM,3473,Y,0,ERJ ER4 CRJ,Y
56473,UA,5209.0,IAH,3550,MEX,1824,,0,320 319 73G,Y
56474,UA,5209.0,IAH,3550,MFE,3826,Y,0,ERJ CRJ,Y
56475,UA,5209.0,IAH,3550,MGA,1863,,0,738 739,Y
56476,UA,5209.0,IAH,3550,MIA,3576,,0,319 738 73G 320 739,Y
56477,UA,5209.0,IAH,3550,MID,1819,,0,73G,Y
56478,UA,5209.0,IAH,3550,MKE,3717,Y,0,ERJ CRJ,Y
56479,UA,5209.0,IAH,3550,MLM,1821,Y,0,ERJ,Y
56480,UA,5209.0,IAH,3550,MLU,3732,Y,0,ERJ,Y
56481,UA,5209.0,IAH,3550,MOB,3782,Y,0,ERJ,Y
56482,UA,5209.0,IAH,3550,MSP,3858,Y,0,ERJ E70 CR7,Y
56483,UA,5209.0,IAH,3550,MSY,3861,,0,320 73G 738 319,Y
56484,UA,5209.0,IAH,3550,MTY,1825,Y,0,ERJ,Y
56485,UA,5209.0,IAH,3550,MUC,346,,0,764,Y
56486,UA,5209.0,IAH,3550,NAS,1953,,0,320 738 739,Y
56487,UA,5209.0,IAH,3550,NRT,2279,,0,777,Y
56488,UA,5209.0,IAH,3550,OAX,1829,Y,0,ERJ,Y
56489,UA,5209.0,IAH,3550,OKC,3863,,0,319 320 739,Y
56490,UA,5209.0,IAH,3550,OMA,3454,Y,0,ERJ E70,Y
56491,UA,5209.0,IAH,3550,ONT,3734,Y,0,CR7,Y
56492,UA,5209.0,IAH,3550,ORD,3830,,0,752 739 73G 319 738 320 753,Y
56493,UA,5209.0,IAH,3550,ORF,3611,Y,0,ERJ,Y
56494,UA,5209.0,IAH,3550,PBC,1831,Y,0,ERJ,Y
56495,UA,5209.0,IAH,3550,PBI,3722,,0,320,Y
56496,UA,5209.0,IAH,3550,PDX,3720,,0,320 319 739 738,Y
56497,UA,5209.0,IAH,3550,PEK,3364,Y,0,773,Y
56498,UA,5209.0,IAH,3550,PHL,3752,,0,73G 319 739 738 320,Y
56499,UA,5209.0,IAH,3550,PHX,3462,,0,320 738 739 319 73G,Y
56500,UA,5209.0,IAH,3550,PIT,3570,,0,319 320 738 73G,Y
56501,UA,5209.0,IAH,3550,PNS,3564,Y,0,ERJ,Y
56502,UA,5209.0,IAH,3550,POS,2902,,0,738,Y
56503,UA,5209.0,IAH,3550,PSP,3839,Y,0,CR7,Y
56504,UA,5209.0,IAH,3550,PTY,1871,,0,739,Y
56505,UA,5209.0,IAH,3550,PVR,1836,,0,738,Y
56506,UA,5209.0,IAH,3550,QRO,1838,Y,0,ERJ CR7,Y
56507,UA,5209.0,IAH,3550,RDU,3626,,0,73G,Y
56508,UA,5209.0,IAH,3550,RIC,3608,Y,0,ERJ,Y
56509,UA,5209.0,IAH,3550,RSW,3793,,0,738,Y
56510,UA,5209.0,IAH,3550,RTB,1774,,0,739 738 73G,Y
56511,UA,5209.0,IAH,3550,SAL,1892,,0,738,Y
56512,UA,5209.0,IAH,3550,SAN,3731,,0,320 738 739 319,Y
56513,UA,5209.0,IAH,3550,SAP,1772,,0,738,Y
56514,UA,5209.0,IAH,3550,SAT,3621,,0,738 319 73G 739 320,Y
56515,UA,5209.0,IAH,3550,SAV,3613,Y,0,ERJ,Y
56516,UA,5209.0,IAH,3550,SDF,4014,Y,0,E70 ERJ CRJ,Y
56517,UA,5209.0,IAH,3550,SEA,3577,,0,319 320 739 738,Y
56518,UA,5209.0,IAH,3550,SFO,3469,,0,319 739 738 320 788 73G 752,Y
56519,UA,5209.0,IAH,3550,SHV,3609,Y,0,ERJ,Y
56520,UA,5209.0,IAH,3550,SJC,3748,,0,319 320 739 738,Y
56521,UA,5209.0,IAH,3550,SJD,1840,,0,320 739,Y
